0, 0.9999325272731598
50, 0.5704111168549684
100, 0.5058828250421656
150, 0.4937996297264388
200, 0.49256264812945977
250, 0.49429744659455044
300, 0.4968726473073441
350, 0.4995964406283204
400, 0.5022156693612864
450, 0.504612876469429
500, 0.5067059742955761
550, 0.5084240613859298
600, 0.509714805984284
650, 0.5105587589161698
700, 0.510975631330397
750, 0.5110189296107369
800, 0.510764083733396
850, 0.5102966177276005
900, 0.5097034776748585
950, 0.5090672988863084
1000, 0.5084621604127526
1050, 0.507949609983108
1100, 0.5075744095427663
1150, 0.5073600831716175
1200, 0.5073049431642503
1250, 0.5073798838635993
1300, 0.5075296366818964
1350, 0.5076788245885582
1400, 0.5077426588713649
1450, 0.5076399943723424
1500, 0.5073051102525279
1550, 0.5066951192523285
1600, 0.5057919441819716
1650, 0.5045998540254637
1700, 0.5031405108152106
1750, 0.5014473245093369
1800, 0.4995602539794619
1850, 0.49752155893646094
1900, 0.4953726053606456
1950, 0.4931516382342291
2000, 0.49089237476160147
2050, 0.4886232666165543
2100, 0.4863672907118771
2150, 0.48414213921525906
2200, 0.4819606893062435
2250, 0.4798316443759214
2300, 0.47776025339368383
2350, 0.47574903407201014
2400, 0.47379844636971935
2450, 0.47190748317671494
2500, 0.47007416249668454
2550, 0.46829591882889154
2600, 0.46656990049104097
2650, 0.46489318479885494
2700, 0.46326292517529194
2750, 0.46167644433143035
2800, 0.46013128646313567
2850, 0.45862523957681317
2900, 0.4571563370317781
2950, 0.45572284543643193
3000, 0.45432324430485244
3050, 0.45295620142814313
3100, 0.451620546746445
3150, 0.45031524659929856
3200, 0.44903937954725187
3250, 0.44779211445600065
3300, 0.4465726911778306
3350, 0.44538040392020056
3400, 0.44421458723011176
3450, 0.4430746044230436
3500, 0.4419598382292265
3550, 0.4408696834045595
3600, 0.439803541048602
3650, 0.4387608143805376
3700, 0.4377409057405589
3750, 0.4367432146051325
3800, 0.4357671364275121
3850, 0.4348120621380332
3900, 0.4338773781610497
3950, 0.43296246682622985
4000, 0.4320667070709614
4050, 0.4311894753476857
4100, 0.43033014666506725
4150, 0.42948809570508895
4200, 0.42866269796955825
4250, 0.4278533309192783
4300, 0.42705937507742436
4350, 0.4262802150756488
4400, 0.42551524062726276
4450, 0.4247638474166623
4500, 0.4240254378981049
4550, 0.42329942200014653
4600, 0.4225852177345911
4650, 0.4218822517108181
4700, 0.42118995955790384
4750, 0.42050778625811164
4800, 0.4198351863961793
4850, 0.41917162432940674
4900, 0.41851657428392075
4950, 0.4178695203826845
5000, 0.41722995661087353
5050, 0.41659738672418506
5100, 0.41597132410551024
5150, 0.41535129157519385
5200, 0.4147368211598559
5250, 0.41412745382446914
5300, 0.4135227391720833
5350, 0.41292223511527143
5400, 0.41232550752305885
5450, 0.4117321298467758
5500, 0.4111416827279695
5550, 0.4105537535912113
5600, 0.4099679362243468
5650, 0.40938383034846954
5700, 0.40880104117964206
5750, 0.40821917898414645
5800, 0.4076378586288325
5850, 0.407056699127915
5900, 0.40647532318740004
5950, 0.40589335674812993
6000, 0.4053104285282971
6050, 0.4047261695661256
6100, 0.40414021276329826
6150, 0.4035521924295907
6200, 0.40296174382907973
6250, 0.4023685027282002
6300, 0.4017721049458536
6350, 0.40117218590570314
6400, 0.4005683801907385
6450, 0.39996032110014706
6500, 0.3993476402084972
6550, 0.398729966927203
6600, 0.3981069280682328
6650, 0.39747814741000853
6700, 0.3968432452654397
6750, 0.39620183805204223
6800, 0.395553537864108
6850, 0.39489795204690686
6900, 0.394234682772933
6950, 0.3935633266202432
7000, 0.39288347415297536
7050, 0.39219470950418844
7100, 0.39149660996122165
7150, 0.390788745553838
7200, 0.3900706786454949
7250, 0.3893419635281651
7300, 0.3886021460212315
7350, 0.38785076307507504
7400, 0.387087342380102
7450, 0.38631140198206915
7500, 0.3855224499047186
7550, 0.3847199837808716
7600, 0.38390349049330535
7650, 0.3830724458269136
7700, 0.3822263141338378
7750, 0.38136454801348063
7800, 0.3804865880095265
7850, 0.379591862326344
7900, 0.37867978656740886
7950, 0.37774976349866046
8000, 0.37680118284001546
8050, 0.3758334210885712
8100, 0.3748458413773796
8150, 0.3738377933740299
8200, 0.3728086132236615
8250, 0.37175762354141983
8300, 0.37068413345980034
8350, 0.3695874387367474
8400, 0.36846682193083485
